timestamp,frame_index,structural_dx_pixels,structural_dy_pixels,structural_displacement_pixels,velocity_x_pixels_s,velocity_y_pixels_s,velocity_magnitude_pixels_s,acceleration_x_pixels_s2,acceleration_y_pixels_s2,acceleration_magnitude_pixels_s2,optical_dominant_frequency_hz,valid_feature_count,tracking_quality,measurement_valid,camera_fps
106629.1769,207,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.5872
106629.2083,208,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.5683
106629.2405,209,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.521
106629.289,210,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,29.9993
106629.3188,211,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.0497
106629.3491,212,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.0998
106629.3794,213,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.0929
106629.4121,214,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4684
106629.4422,215,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.5754
106629.4722,216,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.5689
106629.5072,217,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4634
106629.552,218,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.0482
106629.5822,219,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1184
106629.6121,220,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1277
106629.642,221,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1118
106629.6722,222,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.6534
106629.7058,223,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.5814
106629.7518,224,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.119
106629.7795,225,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2213
106629.8114,226,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1576
106629.8416,227,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1377
106629.8729,228,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1663
106629.9049,229,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1259
106629.9353,230,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.6827
106629.982,231,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2161
106630.0112,232,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2888
106630.043,233,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2802
106630.0741,234,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2697
106630.1054,235,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2355
106630.1374,236,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1932
106630.1698,237,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1619
106630.1992,238,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2468
106630.2305,239,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.8024
106630.2788,240,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2092
106630.3073,241,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2632
106630.3396,242,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2015
106630.371,243,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2427
106630.4025,244,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1989
106630.4315,245,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2308
106630.4637,246,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.3212
106630.4946,247,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.7655
106630.5452,248,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1136
106630.5736,249,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1638
106630.6055,250,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1001
106630.6371,251,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.0552
106630.6682,252,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1308
106630.6987,253,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.6268
106630.73,254,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.5123
106630.7613,255,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.5302
106630.7925,256,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4975
106630.8388,257,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.0255
106630.8712,258,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.0099
106630.9046,259,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,29.9188
106630.934,260,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4636
106630.9642,261,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4323
106630.9947,262,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4727
106631.0254,263,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4841
106631.0573,264,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.464
106631.0898,265,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4485
106631.1372,266,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,29.9749
106631.1696,267,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,29.8859
106631.1988,268,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,29.948
106631.2306,269,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.469
106631.2622,270,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.3714
106631.2931,271,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4153
106631.3244,272,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4174
106631.3557,273,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4223
106631.3872,274,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.3434
106631.4335,275,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,29.9009
106631.4621,276,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,29.9767
106631.4932,277,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.5886
106631.5244,278,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4984
106631.5587,279,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4245
106631.5891,280,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4638
106631.6202,281,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4649
106631.6517,282,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.4284
106631.6967,283,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,29.9977
106631.727,284,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.0301
106631.7583,285,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.0272
106631.7888,286,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.5261
106631.8198,287,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.5714
106631.8515,288,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.6284
106631.8803,289,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.6437
106631.926,290,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1518
106631.9572,291,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1285
106631.988,292,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1274
106632.0186,293,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.168
106632.0499,294,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2072
106632.0819,295,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.6988
106632.1129,296,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.743
106632.1445,297,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.6645
106632.1909,298,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2006
106632.222,299,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2129
106632.2534,300,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.1993
106632.2843,301,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2101
106632.3157,302,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2094
106632.3457,303,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.2557
106632.3754,304,4.2916,-25.701,26.0569,0.0,0.0,0.0,0.0,0.0,0.0,,19,GOOD,True,30.7905
